agent_id,timestep,x,y,variance,replanned
0,132,12.0186,14.0220,0.2000,0
0,133,12.2150,14.0598,0.2000,0
0,134,12.2685,14.0701,0.2000,0
0,135,12.4649,14.1080,0.2000,0
0,136,12.6613,14.1458,0.2000,0
0,137,12.7148,14.1561,0.2000,0
0,138,12.9112,14.1939,0.2000,0
0,139,13.1076,14.2318,0.2000,0
0,140,13.1611,14.2421,0.2000,0
0,141,13.3575,14.2799,0.2000,0
0,142,13.5539,14.3177,0.2000,0
0,143,13.6074,14.3281,0.2000,0
0,144,13.8038,14.3659,0.2000,0
0,145,14.0002,14.4037,0.2000,0
0,146,14.5000,14.5000,0.2000,0
1,0,14.3009,0.5190,0.2000,0
1,1,14.1018,0.5383,0.2000,1
1,2,13.9028,0.5577,0.2000,0
1,3,13.8746,0.5605,0.2000,0
1,4,13.6747,0.5678,0.2000,1
1,5,13.4748,0.5751,0.2000,0
1,6,13.4461,0.5762,0.2000,0
1,7,13.2462,0.5835,0.2000,0
1,8,13.0463,0.5908,0.2000,0
1,9,13.0176,0.5918,0.2000,0
1,10,12.8177,0.5992,0.2000,0
1,11,12.6178,0.6065,0.2000,0
1,12,12.5891,0.6075,0.2000,0
1,13,12.3892,0.6148,0.2000,0
1,14,12.1898,0.6295,0.2000,1
1,15,11.9903,0.6442,0.2000,0
1,16,11.7918,0.6685,0.2000,1
1,17,11.5933,0.6928,0.2000,0
1,18,11.5654,0.6962,0.2000,0
1,19,11.3669,0.7205,0.2000,0
1,20,11.1683,0.7448,0.2000,0
1,21,11.1405,0.7482,0.2000,0
1,22,10.9420,0.7725,0.2000,0
1,23,10.7434,0.7968,0.2000,0
1,24,10.7156,0.8002,0.2000,0
1,25,10.5171,0.8245,0.2000,0
1,26,10.3185,0.8488,0.2000,0
1,27,10.2907,0.8522,0.2000,0
1,28,10.0907,0.8517,0.2000,1
1,29,9.8907,0.8512,0.2000,0
1,30,9.8521,0.8511,0.2000,0
1,31,9.6521,0.8506,0.2000,0
1,32,9.4521,0.8501,0.2000,0
1,33,9.4136,0.8500,0.2000,0
1,34,9.2136,0.8495,0.2000,0
1,35,9.0136,0.8490,0.2000,0
1,36,8.9750,0.8489,0.2000,0
1,37,8.7750,0.8484,0.2000,0
1,38,8.5750,0.8479,0.2000,0
1,39,8.5365,0.8478,0.2000,0
1,40,8.3365,0.8473,0.2000,0
1,41,8.1365,0.8468,0.2000,0
1,42,8.0979,0.8467,0.2000,0
1,43,7.8979,0.8462,0.2000,0
1,44,7.6979,0.8457,0.2000,0
1,45,7.6594,0.8456,0.2000,0
1,46,7.4594,0.8451,0.2000,0
1,47,7.2594,0.8446,0.2000,0
1,48,7.2208,0.8445,0.2000,0
1,49,7.0208,0.8440,0.2000,0
1,50,6.8208,0.8435,0.2000,0
1,51,6.7823,0.8434,0.2000,0
1,52,6.5823,0.8429,0.2000,0
