agent_id,timestep,x,y,variance,replanned
0,0,1.1770,0.9069,0.2000,1
0,1,1.2732,1.0823,0.2000,1
0,2,1.3694,1.2576,0.2000,0
0,3,1.4175,1.3453,0.2000,0
0,4,1.6163,1.3234,0.2000,0
0,5,1.8151,1.3016,0.2000,0
0,6,1.9145,1.2907,0.2000,0
0,7,2.1142,1.2801,0.2000,0
0,8,2.3139,1.2696,0.2000,0
0,9,2.4497,1.4165,0.2000,1
0,10,2.5854,1.5634,0.2000,0
0,11,2.6532,1.6369,0.2000,0
0,12,2.8362,1.7176,0.2000,0
0,13,3.0192,1.7984,0.2000,0
0,14,3.1107,1.8388,0.2000,0
0,15,3.2407,1.9908,0.2000,0
0,16,3.3706,2.1428,0.2000,0
0,17,3.4356,2.2188,0.2000,0
0,18,3.5763,2.3609,0.2000,0
0,19,3.7170,2.5031,0.2000,0
0,20,3.7873,2.5742,0.2000,0
0,21,3.9541,2.4637,0.2000,0
0,22,4.1209,2.3533,0.2000,0
0,23,4.2042,2.2981,0.2000,0
0,24,4.3665,2.1812,0.2000,0
0,25,4.5287,2.0642,0.2000,0
0,26,4.6098,2.0057,0.2000,0
0,27,4.8095,1.9942,0.2000,0
0,28,5.0092,1.9828,0.2000,0
0,29,5.1090,1.9770,0.2000,0
0,30,5.3060,2.0118,0.2000,0
0,31,5.5029,2.0465,0.2000,0
0,32,5.6014,2.0638,0.2000,0
0,33,5.7851,1.9846,0.2000,0
0,34,5.9687,1.9054,0.2000,0
0,35,6.0605,1.8658,0.2000,0
0,36,6.2601,1.8796,0.2000,0
0,37,6.4596,1.8934,0.2000,0
0,38,6.5593,1.9003,0.2000,0
0,39,6.7591,1.9107,0.2000,0
0,40,6.9504,1.9690,0.2000,1
0,41,7.1417,2.0273,0.2000,0
0,42,7.3387,1.9927,0.2000,1
0,43,7.5357,1.9582,0.2000,0
0,44,7.6342,1.9409,0.2000,0
0,45,7.8320,1.9704,0.2000,0
0,46,7.9882,2.0952,0.2000,1
0,47,8.1445,2.2201,0.2000,0
0,48,8.2226,2.2825,0.2000,0
0,49,8.3531,2.4340,0.2000,0
0,50,8.2294,2.2769,0.2000,1
0,51,8.4292,2.2669,0.2000,1
0,52,8.6289,2.2569,0.2000,0
0,53,8.7288,2.2519,0.2000,0
0,54,8.7912,2.0619,0.2000,1
0,55,8.9826,2.0037,0.2000,1
0,56,9.1739,1.9455,0.2000,0
0,57,9.2812,1.7767,0.2000,1
0,58,9.3885,1.6079,0.2000,0
0,59,9.2271,1.4898,0.2000,1
0,60,9.0959,1.3389,0.2000,1
0,61,8.9051,1.2788,0.2000,1
0,62,8.7144,1.2188,0.2000,0
0,63,8.5248,1.2825,0.2000,1
0,64,8.3538,1.3863,0.2000,1
0,65,8.2247,1.5390,0.2000,1
0,66,8.0955,1.6917,0.2000,0
0,67,8.0309,1.7681,0.2000,0
0,68,7.8579,1.6678,0.2000,1
0,69,7.6848,1.5676,0.2000,0
0,70,7.5983,1.5174,0.2000,0
0,71,7.7841,1.4433,0.2000,1
0,72,7.9698,1.3692,0.2000,0
0,73,8.0627,1.3321,0.2000,0
0,74,7.9651,1.1575,0.2000,0
0,75,8.0480,0.9755,0.2000,1
0,76,8.1309,0.7935,0.2000,0
0,77,8.1724,0.7025,0.2000,0
0,78,8.1540,0.5034,0.2000,0
0,79,8.1355,0.3042,0.2000,0
0,80,8.1263,0.2047,0.2000,0
0,81,8.3025,0.1099,0.2000,1
0,82,8.4077,-0.0602,0.2000,1
0,83,8.3848,-0.2589,0.2000,1
0,84,8.3619,-0.4575,0.2000,0
0,85,8.3504,-0.5569,0.2000,0
0,86,8.5446,-0.6047,0.2000,0
0,87,8.7388,-0.6526,0.2000,0
0,88,8.8359,-0.6765,0.2000,0
0,89,9.0315,-0.7182,0.2000,0
0,90,9.2271,-0.7599,0.2000,0
0,91,9.3249,-0.7807,0.2000,0
0,92,9.4950,-0.8859,0.2000,1
0,93,9.6651,-0.9910,0.2000,0
0,94,9.8556,-0.9299,0.2000,1
0,95,10.0460,-0.8688,0.2000,0
0,96,10.1412,-0.8383,0.2000,0
0,97,10.3403,-0.8186,0.2000,1
0,98,10.5393,-0.7990,0.2000,0
0,99,10.7385,-0.8172,0.2000,1
0,100,10.9376,-0.8354,0.2000,0
0,101,11.0372,-0.8446,0.2000,0
0,102,11.1637,-0.6896,0.2000,0
0,103,11.2902,-0.5347,0.2000,0
0,104,11.3535,-0.4573,0.2000,0
0,105,11.4968,-0.3177,0.2000,0
0,106,11.6400,-0.1782,0.2000,0
0,107,11.7117,-0.1085,0.2000,0
0,108,11.7508,0.0877,0.2000,0
0,109,11.7898,0.2838,0.2000,0
0,110,11.8094,0.3819,0.2000,0
0,111,11.8807,0.5688,0.2000,1
0,112,11.9520,0.7556,0.2000,0
0,113,11.8850,0.9440,0.2000,1
0,114,11.8179,1.1324,0.2000,0
0,115,11.7843,1.2266,0.2000,0
0,116,11.8136,1.4245,0.2000,0
0,117,11.8428,1.6223,0.2000,0
0,118,11.8574,1.7213,0.2000,0
0,119,11.9304,1.9075,0.2000,0
0,120,12.0034,2.0937,0.2000,0
0,121,12.0398,2.1868,0.2000,0
0,122,12.0974,2.3783,0.2000,0
0,123,12.1550,2.5699,0.2000,0
0,124,12.1837,2.6656,0.2000,0
0,125,12.2283,2.8606,0.2000,0
0,126,12.2728,3.0556,0.2000,0
0,127,12.2950,3.1531,0.2000,0
0,128,12.2620,3.3503,0.2000,0
0,129,12.1762,3.5310,0.2000,1
0,130,12.0904,3.7117,0.2000,0
0,131,12.0475,3.8020,0.2000,0
0,132,12.0269,4.0009,0.2000,0
0,133,12.0063,4.1999,0.2000,0
0,134,11.9960,4.2993,0.2000,0
0,135,11.9602,4.4961,0.2000,0
0,136,11.9245,4.6929,0.2000,0
0,137,11.9066,4.7913,0.2000,0
0,138,12.0196,4.9563,0.2000,0
0,139,12.1327,5.1213,0.2000,0
0,140,12.1892,5.2038,0.2000,0
0,141,12.2555,5.3925,0.2000,0
0,142,12.3218,5.5812,0.2000,0
0,143,12.3549,5.6755,0.2000,0
0,144,12.4360,5.8583,0.2000,0
0,145,12.5171,6.0411,0.2000,0
0,146,12.5577,6.1325,0.2000,0
0,147,12.5241,6.3297,0.2000,0
0,148,12.4904,6.5268,0.2000,0
0,149,12.4736,6.6254,0.2000,0
0,150,12.5281,6.8178,0.2000,0
0,151,12.5827,7.0102,0.2000,0
0,152,12.6100,7.1064,0.2000,0
0,153,12.7831,7.2065,0.2000,0
0,154,12.9563,7.3066,0.2000,0
0,155,13.0429,7.3566,0.2000,0
0,156,13.0925,7.5504,0.2000,0
0,157,13.1421,7.7441,0.2000,0
0,158,13.1669,7.8410,0.2000,0
0,159,12.9923,7.9385,0.2000,1
0,160,12.9120,7.7554,0.2000,1
0,161,12.8316,7.5722,0.2000,0
0,162,12.7915,7.4806,0.2000,0
0,163,12.9448,7.6091,0.2000,1
0,164,13.0981,7.7375,0.2000,0
0,165,13.1747,7.8017,0.2000,0
0,166,13.3739,7.7840,0.2000,0
0,167,13.5732,7.7663,0.2000,0
0,168,13.7042,7.9174,0.2000,1
0,169,13.8353,8.0685,0.2000,0
0,170,13.9008,8.1440,0.2000,0
0,171,14.0279,8.2984,0.2000,1
0,172,14.1550,8.4528,0.2000,0
0,173,14.3550,8.4528,0.2000,1
0,174,14.5550,8.4528,0.2000,0
0,175,14.6550,8.4528,0.2000,0
0,176,14.6655,8.6525,0.2000,0
0,177,14.7550,8.8314,0.2000,1
0,178,14.8445,9.0102,0.2000,0
0,179,14.8893,9.0997,0.2000,0
0,180,14.9366,9.2940,0.2000,1
0,181,14.9839,9.4883,0.2000,0
0,182,15.0075,9.5855,0.2000,0
0,183,15.0072,9.7855,0.2000,0
0,184,15.0070,9.9855,0.2000,0
0,185,15.0068,10.0855,0.2000,0
0,186,15.0065,10.2855,0.2000,0
0,187,15.0926,10.4660,0.2000,1
0,188,15.0885,10.6660,0.2000,1
0,189,15.0844,10.8660,0.2000,0
0,190,15.0823,10.9659,0.2000,0
0,191,15.0783,11.1659,0.2000,1
0,192,15.0742,11.3659,0.2000,0
0,193,15.0721,11.4658,0.2000,0
0,194,14.9586,11.6305,0.2000,0
0,195,14.8450,11.7951,0.2000,0
0,196,14.7883,11.8774,0.2000,0
0,197,14.8018,12.0770,0.2000,0
0,198,14.8153,12.2765,0.2000,0
0,199,14.8221,12.3763,0.2000,0
0,200,14.6570,12.4892,0.2000,0
0,201,14.4919,12.6020,0.2000,0
0,202,14.4093,12.6584,0.2000,0
0,203,14.4582,12.8524,0.2000,0
0,204,14.5072,13.0463,0.2000,0
0,205,14.5316,13.1433,0.2000,0
0,206,14.5805,13.3372,0.2000,0
0,207,14.6295,13.5311,0.2000,0
0,208,14.6539,13.6281,0.2000,0
0,209,14.7028,13.8220,0.2000,0
0,210,14.7518,14.0159,0.2000,0
0,211,14.7762,14.1129,0.2000,0
0,212,14.8251,14.3068,0.2000,0
0,213,14.8741,14.5007,0.2000,0
0,214,15.0000,15.0000,0.2000,0
1,0,14.8491,2.1312,0.2000,1
1,1,14.8751,2.3296,0.2000,1
1,2,14.8709,2.5295,0.2000,1
1,3,14.8668,2.7295,0.2000,0
1,4,14.8647,2.8294,0.2000,0
1,5,14.8579,3.0293,0.2000,1
1,6,14.8511,3.2292,0.2000,0
1,7,14.6608,3.2909,0.2000,1
1,8,14.5140,3.4267,0.2000,1
1,9,14.3672,3.5625,0.2000,0
1,10,14.2938,3.6304,0.2000,0
1,11,14.1469,3.7662,0.2000,0
1,12,14.0001,3.9020,0.2000,0
1,13,13.9267,3.9699,0.2000,0
1,14,13.7961,4.1214,0.2000,0
1,15,13.6655,4.2728,0.2000,0
1,16,13.6002,4.3486,0.2000,0
1,17,13.6873,4.5286,0.2000,0
